@relation WALMART_SALES_DATA-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R7-8

@attribute Unemployment numeric
@attribute CPI numeric
@attribute Fuel_Price numeric
@attribute Temperature numeric
@attribute Holiday_Flag numeric
@attribute Weekly_Sales numeric

@data
5.765,130.756161,3.509,81.69,0,2041019.92
5.765,130.790968,3.545,79.4,0,2095769.18
5.765,130.838161,3.582,77.37,0,2059458.25
5.765,130.885355,3.624,79.18,0,2073855.42
5.765,130.932548,3.689,70.65,1,2165796.31
5.765,130.977667,3.749,68.55,0,1919917.03
5.765,131.010333,3.821,67.96,0,1938379.66
5.765,131.043,3.821,64.8,0,1927664.11
5.621,131.075667,3.815,61.79,0,2041918.74
5.621,131.108333,3.797,55.1,0,1999079.44
5.621,131.149968,3.781,52.06,0,2018010.15
5.621,131.193097,3.755,46.97,0,2035189.66
8.992,181.87119,2.784,27.31,0,2623469.95
8.992,181.982317,2.773,27.73,1,1704218.84
8.992,182.034782,2.745,31.27,0,2204556.7
8.992,182.077469,2.754,34.89,0,2095591.63
8.992,182.120157,2.777,37.13,0,2237544.75
8.992,182.162844,2.818,45.8,0,2156035.06
8.992,182.077986,2.844,48.79,0,2066219.3
8.992,181.97187,2.854,54.36,0,2050396.27
8.899,181.865754,2.85,47.74,0,2495630.51
8.899,181.759638,2.869,65.45,0,2258781.28
8.899,181.692477,2.899,54.28,0,2121788.61
8.899,181.677256,2.902,53.47,0,2138144.91
8.899,181.662036,2.921,53.15,0,2082355.12
8.899,181.646815,2.966,70.75,0,2370116.52
8.899,181.661279,2.982,54.26,0,2129771.13
8.899,181.853849,2.958,62.62,0,2108187.1
8.899,182.046418,2.899,69.27,0,2227152.16
8.899,182.238988,2.847,75.93,0,2363601.47
8.899,182.431557,2.809,69.71,0,2249570.04
8.899,182.44242,2.78,72.62,0,2248645.59
8.899,182.3806,2.808,79.32,0,2246179.91
8.743,182.31878,2.815,76.61,0,2334788.42
8.743,182.25696,2.793,82.45,0,2236209.13
8.743,182.260441,2.783,77.84,0,2130287.27
8.743,182.350989,2.771,81.46,0,2044155.39
8.743,182.441538,2.781,79.78,0,2054843.28
8.743,182.532086,2.784,77.17,0,2219813.5
8.743,182.622635,2.805,78.44,0,2052984.81
8.743,182.616521,2.779,76.01,0,2057138.31
8.743,182.610406,2.755,71.36,0,2020332.07
8.743,182.604292,2.715,78.37,0,2182563.66
8.743,182.598178,2.699,70.87,1,2191767.76
8.743,182.622509,2.706,66.55,0,1953539.85
8.743,182.669674,2.713,68.59,0,1879891.13
8.724,182.716838,2.707,70.58,0,1855703.66
8.724,182.764003,2.764,56.49,0,2091663.2
8.724,182.81062,2.868,58.61,0,1932162.63
8.724,182.855869,2.917,53.15,0,1936621.09
8.724,182.901117,2.921,61.3,0,1984768.34
8.724,182.946365,2.917,45.65,0,2078417.47
8.724,182.991613,2.931,46.14,0,2092189.06
8.724,182.898939,3,50.02,0,1968462.58
8.724,182.783277,3.039,46.15,1,2921709.71
8.724,182.667615,3.046,40.93,0,2258489.63
8.724,182.551954,3.109,30.54,0,2600519.26
8.724,182.517732,3.14,30.51,0,2762861.41
8.724,182.54459,3.141,30.59,0,3818686.45
8.724,182.571448,3.179,29.67,1,1623716.46
8.549,182.598306,3.193,34.32,0,1864746.1
8.549,182.658578,3.205,24.78,0,1699095.9
8.549,182.919337,3.229,30.55,0,1743188.87
8.549,183.180095,3.237,24.05,0,1613718.38
8.549,183.440854,3.231,28.73,0,1995891.87
8.549,183.701613,3.239,30.3,1,1980405.03
8.549,183.937135,3.245,40.7,0,2019031.67
8.549,184.162563,3.274,35.78,0,1875708.88
8.549,184.387991,3.433,38.65,0,2041215.61
8.549,184.613419,3.582,45.01,0,1931104.67
8.549,184.809719,3.631,46.66,0,1932491.42
8.549,184.994368,3.625,41.76,0,1879451.23
8.521,185.179017,3.638,37.27,0,1869110.55
8.521,185.363666,3.72,48.71,0,2037798.88
8.521,185.533982,3.821,53.69,0,1974960.86
8.521,185.668467,3.892,53.04,0,2256461.39
8.521,185.802953,3.962,66.18,0,1930617.64
8.521,185.937438,4.046,58.21,0,2095599.93
8.521,186.071923,4.066,60.38,0,2004330.3
8.521,185.966115,4.062,62.28,0,1959967.8
8.521,185.860308,3.985,69.7,0,2080694.24
8.521,185.7545,3.922,76.38,0,2079899.47
8.521,185.648692,3.881,73.88,0,2132446
8.521,185.671933,3.842,69.32,0,2082083.34
8.521,185.791961,3.804,74.85,0,2069523.52
8.625,185.911989,3.748,74.04,0,2074668.19
8.625,186.032016,3.711,77.49,0,2063401.06
8.625,186.139981,3.76,78.47,0,1953544.76
8.625,186.217789,3.811,82.33,0,1882070.88
8.625,186.295596,3.829,81.31,0,1871021.01
8.625,186.373404,3.842,78.22,0,2066020.69
8.625,186.451211,3.812,77,0,1928773.82
8.625,186.509307,3.747,72.98,0,1896873.99
8.625,186.564117,3.704,72.55,0,2273470.62
8.625,186.618927,3.703,70.63,0,1750891.47
8.625,186.673738,3.738,71.48,1,2202742.9
8.625,186.8024,3.742,69.17,0,1864637.89
8.625,187.029532,3.711,63.75,0,1871555.64
8.625,187.256664,3.645,70.66,0,1809989.29
8.523,187.483796,3.583,55.82,0,2078796.76
8.523,187.691748,3.541,63.82,0,1890870.75
8.523,187.78462,3.57,59.6,0,2009004.59
8.523,187.877491,3.569,51.78,0,2056846.12
8.523,187.970363,3.551,43.92,0,2174056.71
8.523,188.063234,3.53,47.65,0,2081534.65
8.523,188.198365,3.53,51.34,0,1969360.72
8.523,188.3504,3.492,48.71,1,2685351.81
8.523,188.502435,3.452,50.19,0,2143080.57
8.523,188.654469,3.415,46.57,0,2470581.29
8.523,188.797935,3.413,39.93,0,2594363.09
8.523,188.929975,3.389,42.27,0,3369068.99
8.523,189.062016,3.389,37.79,1,1914148.89
8.424,189.194056,3.422,35.88,0,1859144.96
8.424,189.326096,3.513,41.18,0,1696248.27
8.424,189.421473,3.533,31.85,0,1789113.32
8.424,189.516851,3.567,37.93,0,1595362.27
8.424,189.612228,3.617,42.96,0,1877410.36
8.424,189.707605,3.64,37,1,2077256.24
8.424,189.842483,3.695,36.85,0,2020550.99
8.424,190.006988,3.739,42.86,0,1875040.16
8.424,190.171493,3.816,41.55,0,1926004.99
8.424,190.335997,3.848,45.52,0,2020839.31
8.424,190.461896,3.862,50.56,0,1941040.5
8.424,190.536321,3.9,59.45,0,1893447.71
8.424,190.610746,3.953,50.04,0,1905033.01
8.567,190.685171,3.996,49.73,0,2376022.26
8.567,190.759596,4.044,51.83,0,1912909.69
8.567,190.813801,4.027,63.13,0,1875686.44
8.567,190.868006,4.004,53.2,0,1784029.95
8.567,190.922212,3.951,55.21,0,1949354.29
8.567,190.976417,3.889,61.24,0,1987531.05
8.567,190.996448,3.848,66.3,0,1932233.17
8.567,191.00281,3.798,67.21,0,2030869.61
8.567,191.009171,3.742,74.48,0,2049485.49
8.567,191.015533,3.689,64.3,0,2099615.88
8.567,191.029973,3.62,71.93,0,1905733.68
8.567,191.06461,3.564,74.22,0,1660228.88
8.567,191.099246,3.506,75.22,0,1591835.02
8.684,191.133883,3.475,82.99,0,1862128.95
8.684,191.168519,3.523,79.97,0,1544422.35
8.684,191.167043,3.567,78.89,0,1553250.16
8.684,191.165566,3.647,77.2,0,1479514.66
8.684,191.16409,3.654,76.58,0,1656886.46
8.684,191.162613,3.722,78.65,0,1648570.03
8.684,191.228492,3.807,75.71,0,1660433.3
8.684,191.344887,3.834,72.62,0,1621841.33
8.684,191.461281,3.867,75.09,0,1613342.19
8.684,191.577676,3.911,75.7,1,1904512.34
8.684,191.69985,3.948,67.87,0,1554794.22
8.684,191.856704,4.038,65.32,0,1565352.46
8.684,192.013558,3.997,64.88,0,1522512.2
8.667,192.170412,3.985,64.89,0,1687592.16
8.667,192.327265,4,54.47,0,1639585.61
8.667,192.330854,3.969,56.47,0,1590274.72
8.667,192.308899,3.882,58.85,0,1704357.62
8.35,131.527903,2.954,19.83,0,652122.44
8.35,131.586613,2.94,22,1,682447.1
8.35,131.637,2.909,27.54,0,660838.75
8.35,131.686,2.91,29.87,0,564883.2
8.35,131.735,2.919,31.79,0,605325.43
8.35,131.784,2.938,41.39,0,604173.59
8.35,131.82429,2.96,44.69,0,593710.67
8.35,131.863129,2.963,39.53,0,592111.49
8.185,131.901968,2.957,45.27,0,718470.71
8.185,131.940807,2.992,57.77,0,634605.77
8.185,131.9809,3.01,49.63,0,641208.65
8.185,132.022667,3.021,46.54,0,643097.6
8.185,132.064433,3.042,49.09,0,570791.11
8.185,132.1062,3.095,63.16,0,661348.88
8.185,132.152129,3.112,47.13,0,594385.2
8.185,132.223032,3.096,59.09,0,616598.1
8.185,132.293936,3.046,70.61,0,744772.88
8.185,132.364839,3.006,69.99,0,693192.5
8.185,132.435742,2.972,61.04,0,619337.29
8.185,132.473333,2.942,65.83,0,652329.53
8.185,132.4976,2.958,72.79,0,672194.03
8.099,132.521867,2.958,66.13,0,709337.11
8.099,132.546133,2.94,77.33,0,691497.62
8.099,132.566774,2.933,72.83,0,633203.69
8.099,132.582581,2.924,73.2,0,598553.43
8.099,132.598387,2.932,72.04,0,619224.06
8.099,132.614193,2.942,72.7,0,639651.24
8.099,132.63,2.923,72.17,0,622437.08
8.099,132.661613,2.913,71.1,0,637090.44
8.099,132.693226,2.885,65.07,0,649791.15
8.099,132.724839,2.86,73.17,0,638647.21
8.099,132.756452,2.837,62.36,1,641965.2
8.099,132.767067,2.846,57.94,0,583210.87
8.099,132.761933,2.837,62.53,0,548542.47
8.067,132.7568,2.84,59.69,0,566945.95
8.067,132.751667,2.903,52.19,0,591603.79
8.067,132.763355,2.999,49.96,0,577011.26
8.067,132.817097,3.049,47.1,0,600395.73
8.067,132.870839,3.055,55.09,0,598301.5
8.067,132.924581,3.049,40.29,0,612987.64
8.067,132.978323,3.065,39.63,0,619639.74
8.067,132.9172,3.138,44.1,0,608200.81
8.067,132.836933,3.186,40.71,1,1120018.92
8.067,132.756667,3.2,36,0,754134.95
8.067,132.6764,3.255,23.97,0,847294.04
8.067,132.680452,3.301,25.3,0,983825.15
8.067,132.747742,3.309,25.07,0,1368318.17
8.067,132.815032,3.336,26.54,1,543754.17
7.771,132.882323,3.351,30.53,0,509640.77
7.771,132.951065,3.367,19.53,0,479424.2
7.771,133.028516,3.391,21.84,0,487311.03
7.771,133.105968,3.402,19.61,0,481119.6
7.771,133.183419,3.4,20.69,0,556550.85
7.771,133.260871,3.416,21.64,1,582864.35
7.771,133.370143,3.42,33.06,0,649993.5
7.771,133.492143,3.452,20.87,0,547564.09
7.771,133.614143,3.605,28.16,0,573374.49
7.771,133.736143,3.752,34.27,0,537035.28
7.771,133.849226,3.796,40.23,0,551553.99
7.771,133.958742,3.789,32.63,0,527389.28
7.658,134.068258,3.811,30.34,0,542556.05
7.658,134.177774,3.895,40.94,0,587370.81
7.658,134.278467,3.981,48.63,0,607691.36
7.658,134.3571,4.061,41.37,0,655318.26
7.658,134.435733,4.117,55.46,0,560764.41
7.658,134.514367,4.192,49.87,0,630522.67
7.658,134.593,4.211,57.07,0,630482.91
7.658,134.680387,4.202,57.19,0,593941.9
7.658,134.767774,4.134,65.87,0,636193.24
7.658,134.855161,4.069,69.8,0,695396.19
7.658,134.942548,4.025,69.86,0,642679.81
7.658,135.083733,3.989,63.9,0,639928.85
7.658,135.265267,3.964,69.96,0,656594.95
7.806,135.4468,3.916,67.43,0,674669.16
7.806,135.628333,3.886,73.47,0,635118.48
7.806,135.783742,3.915,73.34,0,624114.56
7.806,135.873839,3.972,79.97,0,607475.44
7.806,135.963935,4.004,74.67,0,577511.02
7.806,136.054032,4.02,73.63,0,607961.21
7.806,136.144129,3.995,70.63,0,590836.37
7.806,136.183129,3.942,70.41,0,599488.98
7.806,136.213613,3.906,69.19,0,605413.17
7.806,136.244097,3.879,67.63,0,649159.68
7.806,136.274581,3.93,67.59,1,607593.51
7.806,136.3145,3.937,62.1,0,545052.34
7.806,136.367,3.899,59,0,545570.86
7.806,136.4195,3.858,64.87,0,521297.31
7.866,136.472,3.775,51.24,0,579068.88
7.866,136.515097,3.744,61.3,0,537300.94
7.866,136.501774,3.757,51.67,0,603318.89
7.866,136.488452,3.757,45.54,0,589842.69
7.866,136.475129,3.738,43.39,0,615121.78
7.866,136.461806,3.719,47.13,0,618949.82
7.866,136.466667,3.717,46.53,0,597856.51
7.866,136.4788,3.689,41.1,1,1066478.1
7.866,136.490933,3.666,45.67,0,699028.66
7.866,136.503067,3.627,38.53,0,764565.55
7.866,136.533516,3.611,35.49,0,870415.49
7.866,136.588387,3.587,34.93,0,1182691.87
7.866,136.643258,3.566,31.44,1,603460.79
7.943,136.698129,3.585,30.24,0,516087.65
7.943,136.753,3.666,36.26,0,454183.42
7.943,136.856419,3.705,21.39,0,492721.85
7.943,136.959839,3.737,30.87,0,466045.63
7.943,137.063258,3.796,35.3,0,523831.64
7.943,137.166677,3.826,31.91,1,628218.22
7.943,137.25831,3.874,30.26,0,598502.83
7.943,137.341103,3.917,33.18,0,561137.06
7.943,137.423897,3.983,33.24,0,541292.64
7.943,137.50669,4.021,36.97,0,545120.67
7.943,137.584387,4.021,47.42,0,570611.23
7.943,137.65529,4.054,58.92,0,565481.88
7.943,137.726193,4.098,42.65,0,557547.25
8.15,137.797097,4.143,40.01,0,659950.36
8.15,137.868,4.187,43.52,0,558585.13
8.15,137.923067,4.17,54.47,0,534780.57
8.15,137.978133,4.163,41.57,0,527402.62
8.15,138.0332,4.124,51.04,0,577868.38
8.15,138.088267,4.055,54.23,0,579539.95
8.15,138.106581,4.029,58.84,0,600050.98
8.15,138.110194,3.979,67.97,0,693780.42
8.15,138.113807,3.915,67.61,0,663971.26
8.15,138.117419,3.871,59.35,0,611390.67
8.15,138.129533,3.786,67.7,0,636737.65
8.15,138.1629,3.722,74.28,0,687085.6
8.15,138.196267,3.667,68.91,0,624099.48
8.193,138.229633,3.646,74.64,0,678024.75
8.193,138.263,3.689,72.62,0,591335.5
8.193,138.233193,3.732,75.31,0,592369.22
8.193,138.203387,3.82,73.9,0,571190.83
8.193,138.173581,3.819,73.13,0,590739.62
8.193,138.143774,3.863,73.99,0,590453.63
8.193,138.18571,3.963,70.29,0,579738.2
8.193,138.281452,3.997,66.98,0,606210.77
8.193,138.377194,4.026,71.42,0,610185.32
8.193,138.472936,4.076,71.61,1,587259.82
8.193,138.5673,4.088,65.44,0,527509.76
8.193,138.6534,4.203,60.34,0,533161.64
8.193,138.7395,4.158,57.13,0,553901.97
7.992,138.8256,4.151,59.57,0,573498.64
7.992,138.9117,4.186,49.12,0,551799.63
7.992,138.833613,4.153,52.89,0,555652.77
7.992,138.728161,4.071,55.75,0,558473.6
7.039,189.381697,2.58,19.79,0,477409.3
7.039,189.464272,2.572,20.87,1,472044.28
7.039,189.5341,2.55,21.13,0,469868.7
7.039,189.601802,2.586,18.12,0,443242.17
7.039,189.669505,2.62,27.92,0,444181.85
7.039,189.737208,2.684,28.64,0,445393.74
7.039,189.734262,2.692,33.45,0,504307.35
7.039,189.719542,2.717,29.88,0,483177.2
6.842,189.704822,2.725,36.19,0,490503.69
6.842,189.690101,2.75,34.21,0,424083.99
6.842,189.662884,2.765,45.69,0,436312.41
6.842,189.619006,2.776,44.9,0,370230.94
6.842,189.575127,2.766,37.75,0,383550.93
6.842,189.531248,2.771,37.43,0,403217.22
6.842,189.490412,2.788,41.26,0,401770.9
6.842,189.467827,2.776,47.34,0,435300.51
6.842,189.445243,2.737,52.08,0,479430
6.842,189.422658,2.7,53.76,0,516295.81
6.842,189.400073,2.684,62.63,0,535587.31
6.842,189.418526,2.674,52.4,0,540149.85
6.842,189.453393,2.715,62.37,0,546554.96
6.868,189.48826,2.728,64.44,0,610641.42
6.868,189.523128,2.711,61.79,0,614253.33
6.868,189.612546,2.699,67.68,0,586583.69
6.868,189.774698,2.691,70.67,0,588344.18
6.868,189.93685,2.69,70.71,0,562633.67
6.868,190.099003,2.69,67.42,0,586936.45
6.868,190.261155,2.723,63.91,0,543757.97
6.868,190.294824,2.732,63.59,0,521516.96
6.868,190.328492,2.731,65.66,0,581010.52
6.868,190.362161,2.773,58.02,0,542087.89
6.868,190.395829,2.78,57.24,1,537518.57
6.868,190.468829,2.8,56.55,0,522049.52
6.868,190.571326,2.793,58.19,0,511330.32
6.986,190.673824,2.759,59.39,0,463977.54
6.986,190.776322,2.745,54.29,0,442894.2
6.986,190.862309,2.762,45,0,452169.28
6.986,190.907018,2.762,45.85,0,541216.92
6.986,190.951728,2.748,35.76,0,495022.51
6.986,190.996438,2.729,39.94,0,446905.02
6.986,191.041147,2.737,34.04,0,453632.76
6.986,191.031217,2.758,27.26,0,458634.68
6.986,191.01218,2.742,23.46,1,651837.77
6.986,190.993144,2.712,23.68,0,512260.59
6.986,190.974107,2.728,32.02,0,570103.64
6.986,191.030338,2.778,26.01,0,648652.01
6.986,191.143019,2.781,32.46,0,1004730.69
6.986,191.2557,2.829,19.66,1,575317.38
6.614,191.368381,2.882,12.39,0,573545.96
6.614,191.478494,2.911,17.46,0,470365.59
6.614,191.573192,2.973,28.6,0,462888.13
6.614,191.667891,3.008,20.8,0,448391.99
6.614,191.762589,3.011,13.64,0,479263.15
6.614,191.857288,3.037,15.02,1,466806.89
6.614,191.917833,3.051,27.18,0,491179.79
6.614,191.964717,3.101,26.15,0,475201.64
6.614,192.0116,3.232,31.77,0,484829.07
6.614,192.058484,3.372,29.36,0,457504.35
6.614,192.123798,3.406,36.5,0,497373.49
6.614,192.196484,3.414,32.61,0,465279.68
6.339,192.269171,3.461,35.75,0,459756.11
6.339,192.341857,3.532,38.04,0,439276.5
6.339,192.422595,3.611,34.59,0,427855.24
6.339,192.523464,3.636,40.74,0,368600
6.339,192.624332,3.663,37.77,0,378100.31
6.339,192.725201,3.735,38.64,0,423805.22
6.339,192.826069,3.767,43.29,0,410406.95
6.339,192.831317,3.828,43.95,0,435397.19
6.339,192.836565,3.795,45.17,0,444718.68
6.339,192.841813,3.763,54.08,0,531080.31
6.339,192.847061,3.735,55.78,0,600952.06
6.339,192.903476,3.697,58.34,0,581546.23
6.339,192.998266,3.661,54.36,0,569105.03
6.338,193.093055,3.597,63.59,0,608737.56
6.338,193.187845,3.54,65,0,634634.66
6.338,193.312548,3.532,65.16,0,586841.77
6.338,193.512037,3.545,65.36,0,581758.22
6.338,193.711525,3.547,66.84,0,582381.95
6.338,193.911013,3.554,63.96,0,592981.33
6.338,194.110502,3.542,67.09,0,563884.47
6.338,194.250063,3.499,68.83,0,554630.42
6.338,194.379637,3.485,67.51,0,557312.01
6.338,194.509211,3.511,63.44,0,580805.33
6.338,194.638785,3.566,56.99,1,574622.56
6.338,194.741971,3.596,53.68,0,539081.09
6.338,194.809971,3.581,50.39,0,504856.97
6.338,194.877972,3.538,57.61,0,450075.31
6.232,194.945972,3.498,48.91,0,482926.93
6.232,195.026101,3.491,39.97,0,498241.06
6.232,195.178999,3.548,46.99,0,560104.16
6.232,195.331898,3.55,41.97,0,505918.21
6.232,195.484796,3.527,33.43,0,511059.95
6.232,195.637694,3.505,29.56,0,513181.31
6.232,195.718471,3.479,31.73,0,480353.64
6.232,195.7704,3.424,31.39,1,712422.4
6.232,195.822329,3.378,27.83,0,530492.84
6.232,195.874257,3.331,14.44,0,574798.86
6.232,195.984169,3.266,22.5,0,679481.9
6.232,196.171389,3.173,20.79,0,950691.96
6.232,196.35861,3.119,23.91,1,665861.06
6.162,196.545831,3.095,26.49,0,564538.07
6.162,196.733052,3.077,19.55,0,508520.09
6.162,196.779665,3.055,29.3,0,474389.75
6.162,196.826279,3.038,28.17,0,453979.19
6.162,196.872892,3.031,25.53,0,475905.1
6.162,196.919506,3.103,23.69,1,473766.97
6.162,196.943271,3.113,31.19,0,494069.49
6.162,196.949901,3.129,26.21,0,495720.3
6.162,196.95653,3.191,23.4,0,464189.09
6.162,196.96316,3.286,28.16,0,495951.66
6.162,197.045721,3.486,38.02,0,520850.71
6.162,197.229523,3.664,38.7,0,493503.89
6.162,197.413326,3.75,48.29,0,485095.41
6.169,197.597128,3.854,48.93,0,502662.07
6.169,197.780931,3.901,45.83,0,450756.71
6.169,197.722738,3.936,43.61,0,436221.26
6.169,197.664546,3.927,59.69,0,398445.15
6.169,197.606353,3.903,51.34,0,426959.62
6.169,197.548161,3.87,53.57,0,479855
6.169,197.555314,3.837,56.74,0,493506.47
6.169,197.588605,3.804,57.36,0,518045.09
6.169,197.621895,3.764,58.97,0,532311.93
6.169,197.655186,3.741,65.43,0,603618.89
6.169,197.692292,3.723,65.36,0,570045.79
6.169,197.738934,3.735,70.41,0,581745.72
6.169,197.785577,3.693,77.31,0,570162.28
6.061,197.83222,3.646,70.49,0,641763.53
6.061,197.878862,3.613,70.29,0,569005.06
6.061,197.929038,3.585,68.43,0,565297.54
6.061,197.979214,3.57,69,0,539337.87
6.061,198.029389,3.528,68.59,0,584000.71
6.061,198.079565,3.509,70.24,0,554036.84
6.061,198.100106,3.545,62.07,0,521896.6
6.061,198.09842,3.558,61.44,0,551152.15
6.061,198.096734,3.556,64.19,0,551837.31
6.061,198.095048,3.596,60.09,1,537138.58
6.061,198.126718,3.659,56.69,0,526525.16
6.061,198.358523,3.765,56.48,0,509942.56
6.061,198.590328,3.789,51.4,0,469607.73
5.847,198.822132,3.779,50.46,0,471281.68
5.847,199.053937,3.76,43.26,0,491817.19
5.847,199.148196,3.75,40.59,0,577198.97
5.847,199.219532,3.686,40.99,0,475770.14
6.548,126.442065,2.666,23.11,0,789036.02
6.548,126.496258,2.671,18.36,1,841951.91
6.548,126.526286,2.654,25.06,0,800714
6.548,126.552286,2.667,15.64,0,749549.55
6.548,126.578286,2.681,31.58,0,783300.05
6.548,126.604286,2.733,29.71,0,763961.82
6.548,126.606645,2.782,33.96,0,752034.52
6.548,126.605064,2.819,35.59,0,793097.64
6.635,126.603484,2.842,36.94,0,848521.17
6.635,126.601903,2.877,34.05,0,770228.02
6.635,126.5621,2.915,45.22,0,757738.76
6.635,126.471333,2.936,52.25,0,977790.83
6.635,126.380567,2.941,43.82,0,807798.73
6.635,126.2898,2.948,40.26,0,843848.65
6.635,126.208548,2.962,47.28,0,813756.09
6.635,126.184387,2.95,53.94,0,826626.5
6.635,126.160226,2.908,48.19,0,872817.62
6.635,126.136065,2.871,53.79,0,876902.87
6.635,126.111903,2.841,57.14,0,845252.21
6.635,126.114,2.819,54.94,0,877996.27
6.635,126.1266,2.82,62.64,0,893995.44
6.697,126.1392,2.814,68.98,0,958875.37
6.697,126.1518,2.802,62.41,0,836915.92
6.697,126.149806,2.791,65.66,0,876591.41
6.697,126.128355,2.797,69.66,0,893504.87
6.697,126.106903,2.797,69.96,0,833517.19
6.697,126.085452,2.802,70.53,0,795301.17
6.697,126.064,2.837,65.17,0,759995.18
6.697,126.076645,2.85,67.04,0,783929.7
6.697,126.08929,2.854,65.03,0,802583.89
6.697,126.101935,2.868,57.86,0,834373.73
6.697,126.114581,2.87,56.28,1,1200888.28
6.697,126.145467,2.875,58.53,0,871264.25
6.697,126.190033,2.872,58.39,0,852876.29
6.885,126.2346,2.853,60.07,0,829207.27
6.885,126.279167,2.841,58.06,0,827738.06
6.885,126.326677,2.845,47.35,0,838297.32
6.885,126.381548,2.849,47.95,0,815093.76
6.885,126.436419,2.841,39.87,0,861941.25
6.885,126.49129,2.831,42.54,0,818434.49
6.885,126.546161,2.831,36.32,0,855459.96
6.885,126.6072,2.842,36.31,0,782252.57
6.885,126.669267,2.83,19.03,1,1005448.76
6.885,126.731333,2.812,22.47,0,926573.81
6.885,126.7934,2.817,31.64,0,962475.55
6.885,126.879484,2.842,25.13,0,1049372.38
6.885,126.983581,2.846,26.58,0,1309226.79
6.885,127.087677,2.868,20.79,1,635862.55
6.866,127.191774,2.891,6.23,0,1083071.14
6.866,127.300935,2.903,16.57,0,758510.36
6.866,127.440484,2.934,26.62,0,755804.37
6.866,127.580032,2.96,22.16,0,736335.69
6.866,127.719581,2.974,11.29,0,816603.05
6.866,127.859129,3.034,14.19,1,813211.46
6.866,127.99525,3.062,26.86,0,860962.91
6.866,128.13,3.12,24.36,0,767256.53
6.866,128.26475,3.23,24.21,0,816138.33
6.866,128.3995,3.346,32.42,0,779602.36
6.866,128.512193,3.407,34.48,0,778436.81
6.866,128.616064,3.435,36.71,0,781267.76
6.774,128.719935,3.487,39.38,0,795859.23
6.774,128.823806,3.547,39.16,0,811855.72
6.774,128.910733,3.616,39.98,0,825283.43
6.774,128.9553,3.655,42.24,0,1060770.11
6.774,128.999867,3.683,40.14,0,806979.15
6.774,129.044433,3.744,45.66,0,882132.28
6.774,129.089,3.77,49.26,0,870625.49
6.774,129.075677,3.802,51.93,0,844443.35
6.774,129.062355,3.778,51.04,0,892056.64
6.774,129.049032,3.752,49.61,0,895020.48
6.774,129.03571,3.732,54.57,0,881190.46
6.774,129.0432,3.704,56.61,0,894686.67
6.774,129.0663,3.668,60.99,0,920719.98
6.745,129.0894,3.613,67.39,0,940554.34
6.745,129.1125,3.563,70.6,0,915064.22
6.745,129.133839,3.553,67.93,0,902727.76
